course_code,course_name,credits,day,start_time,end_time,room,lecturer,exam_date,exam_session
RAM1202,CREATIVITY ARTS,3,W,11:10,13:40,KTB 301,DR.ORN-ANONG; DR.NANTAPORN; ASST.PROF.DR.PANISARA; ASST.PROF.DR.RASSAWAN; DR.THUMMACHUK; ASST.PROF.BUNDIT; ASST.PROF.DR.NANTHON; ASST.PROF.TANAPAT,24-10-25,A
RAM1203,THINKING SCIENCE THAT CHANGES THE WORLD,3,TU,8:30,11:00,KTB 301,ASST.PROF.PANARAT; ASST.PROF.SIRILUCK; ASST.PROF.DR.KRISDA; ASSOC.PROF.DR.SEREE; ASST.PROF.DR.WARANON,15-10-25,A
RAM1204,MATHEMATICS AND STATISTICS FOR DAILY LIFE IN,3,W,8:30,11:00,PBB 501,ASST.PROF.DR.ADTHASIT; ASST.PROF.DR.ORATHAI,24-10-25,B
RAM1205,LOGICAL THINKING,3,TU,7:30,9:20,HUB1519,ASSOC.PROF.WIROJ,19-10-25,B
RAM1211,PRINCIPLES OF ENTREPRENEURSHIP,3,TU,11:10,13:40,PBB 401,ASST.PROF.SONTAREEYA; ASST.PROF.SUPAPONG; DR.SURACHET,25-10-25,A
RAM1212,SMART ENTREPRENEURS,3,W,13:50,16:20,KTB 301,ASST.PROF.DR.NANTHAWAN; ASST.PROF.DR.LERDLEKHA; ASST.PROF.PISIT; ASST.PROF.SONTAREEYA,25-10-25,A
RAM1213,LOCAL WISDOM AND INNOVATION DEVELOPMENT,3,F,11:10,13:40,KTB 301,ASST.PROF.ANGELA; ASST.PROF.DR.PAKAPON; ASST.PROF.DR.VANIDA,27-10-25,A
RAM1214,"SCIENCE, TECHNOLOGY, AND INNOVATION (STI)",3,M,11:10,13:40,SK 1602,ASST.PROF.DR.CHIDCHANOK; ASST.PROF.DR.HARIT; ASST.PROF.DR.THORNTHAN; ASST.PROF.DR.JARIYA; ASST.PROF.DR.DONYAPORN; DR.PAKORN; DR.CHAYANID,24-10-25,A
RAM1216,MEDITATION FOR SELF DEVELOPMENT,3,F,8:30,11:00,SK 1401,ASST.PROF.DR.NOPHATORN,22-10-25,A
RAM1301,MORALITY AND KNOWLEDGE,3,F,9:30,11:20,KLB 201,ASSOC.PROF.DR.KRISDA,29-10-25,B
RAM1302,POLITICS AND LAW IN DAILY LIFE,3,M,13:50,16:20,KTB 301,ASST.PROF.DR.GRITTHEE; ASST.PROF.PIYAPHOB; ASSOC.PROF.DR.PHUNTHEP; ASST.PROF.DR.PREEDA,18-10-25,B
RAM1303,SCIENCE FOR SUSTAINABLE DEVELOPMENT,3,TU,11:10,13:40,KTB 301,ASST.PROF.PHITTAYA; ASST.PROF.DR.WARAKORN; ASST.PROF.DR.DUMRONGSAK; ASST.PROF.DR.WIPADA,20-10-25,B
RAM1304,VIETNAM SOCIETY IN THE 21ST CENTURY,3,TU,11:10,13:40,SK 1402,ASST.PROF.DR.PATTHIDA,26-10-25,A
RAM1305,THAI FOR INTERCULTURAL COMMUNICATION,3,TU,8:30,11:00,SK 1601,ASSOC.PROF.DR.SIRISIRA,24-10-25,B
RAM1311,THAI LOCAL ART AND CULTURE,3,TH,13:50,16:20,SK 1401,DR.ORN-ANONG; ASST.PROF.ARJAREE; ASST.PROF.CHORTIP; ASST.PROF.SUPARAT; ASST.PROF.DHANAKRIT; DR.NANTAPORN,27-10-25,B
RAM1314,MARITIME ZONES AND MARINE AND COASTAL,3,TH,8:30,11:00,KTB 401,ASSOC.PROF.DR.THAMASAK; ASSOC.PROF.DR.MAKAMAS; ASSOC.PROF.DR.TATCHAI; DR.WICHIN; DR.SITTIPORN; DR.JAMREARN,19-10-25,B
RAM3099,SUFFICIENCY ECONOMY AND LIFE,3,M,11:30,13:20,EOB 502,ASST.PROF.DR.NANTHON; ASSOC.PROF.DR.THONGCHAI,,
RED3101,BASIC OF FIRST AID AND SAFETY EDUCATION,3,F,9:30,11:20,SCB 307,ASSOC.PROF.SIRIWAN,,
RED4101,TEACHING BEHAVIORS IN HEALTH AND PHYSICAL LEC.,3,TU,13:30,15:20,SCB 303,ASSOC.PROF.PONGTORN,,
RED4101,TEACHING BEHAVIORS IN HEALTH AND PHYSICAL LEC.,3,TU,15:30,18:30,SCB 303,ASSOC.PROF.PONGTORN; ASSOC.PROF.PONGTORN,,
RED4102,TEACHING PRACTICUM IN HEALTH AND PHYSICAL,1,W,13:30,15:20,SCB 307,ASST.PROF.MONTEAN,,
RED4401,SPORT MANAGEMENT AND PHYSICAL EDUCATION,3,W,11:30,13:20,SCB 303,ASST.PROF.KRITCHAYA; DR.PHAKAMAS,,
RED5002,SEMINAR IN HEALTH AND PHYSICAL EDUCATION,1,M,17:30,19:20,SCB 303,,,
RED5004,SEMINAR IN HEALTH AND PHYSICAL EDUCATION,1,M,17:30,19:20,SCB 304,,,
RHE1401,PERSONAL HEALTH PROMOTION,3,TH,7:30,9:20,SCB 307 ROMRAT,,,
RHE2100,HEALTH AND PHYSICAL EDUCATION PHILOSOPHY,3,M,15:30,17:20,SCB 506,ASST.PROF.DR.KASEM,,
RHE2101,HEALTH PROMOTION,2,TH,7:30,9:20,SCB 307 ROMRAT,,,
RHE2102,MICROBIOLOGY AND PARASITOLOGY IN PUBLIC,2,M,7:30,9:20,SCB 304,,,
RHE2205,ENVIRONMENT FOR HEALTH,2,M,13:30,15:20,SCB 504,,,
RHE2407,ENVIRONMENT AND HEALTH,3,M,11:30,13:20,SCB 504,,,
RHE3100,SEFETY EDUCATION AND FIRST AIDS,3,M,13:30,15:20,SCB 307,ASSOC.PROF.SIRIWAN,,
RHE3101,SEXUALITY EDUCATION,2,TH,9:30,11:20,SCB 506,ASST.PROF.DR.KASEM,,
RHE3102,NUTRITION FOR HEALTH,2,W,15:30,17:20,SCB 506,,,
RHE3104,PERSONAL HEALTH CARE,2,W,7:30,9:20,SCB 303,,,
RHE3105,AGING HEALTH CARE,2,TH,13:30,15:20,SCB 304,DR.YANISA,,
RHE3106,PRINCIPLE OF PUBLIC HEALTH,2,W,11:30,13:20,SCB 304,ASSOC.PROF.SIRIWAN,,
RHE3203,HEALTH FOR CONSUMER,2,TH,11:30,13:20,SCB 307,,,
RHE3402,BEHAVIORAL IN HEALTH,3,M,9:30,11:20,SCB 304,ASSOC.PROF.SIRIWAN,,
RHE3403,CONSUMER AND HEALTH,3,TH,11:30,13:20,SCB 307,,,
RHE3407,ELDERLY AND HEALTH,3,TH,13:30,15:20,SCB 304,DR.YANISA,,
RHE3408,PUBLIC HEALTH,3,W,11:30,13:20,SCB 304,ASSOC.PROF.SIRIWAN,,
RHE4101,EVALUATION IN HEALTH EDUCATION,2,TU,7:30,9:20,SCB 303,ASST.PROF.DR.KASEM,,
RHE4102,COMMUNITY HEALTH CARE,2,TU,9:30,11:20,SCB 506,,,
RHE4103,DRUGS AND ADDICTIVE SUBSTANCES,2,W,9:30,11:20,SCB 304,ASSOC.PROF.SIRIWAN,,
RHE4402,SCIENCE AND TECHNIQUE IN HEALTH,3,TH,9:30,11:20,SCB 504,DR.YANISA,,
RHE4404,SCHOOL HEALTH PROGRAM AND EVALUATION IN,3,M,11:30,13:20,SCB 303,ASST.PROF.DR.ONCHULEE; ASST.PROF.DR.KASEM,,
RPE2301,ANATOMY AND PHYSIOLOGY OF HUMAN,3,M,13:30,15:20,SCB 303,ASST.PROF.DR.CHANCHAI,18-10-25,A
RPE2603,PRINCIPLES AND METHODS OF TEACHING TABLE,2,W,11:30,13:20,GB 4,ASST.PROF.DR.ONCHULEE,,
RPE2604,PRINCIPLES AND METHODS OF TEACHING BOXING,2,F,7:30,9:20,GB 4,ASSOC.PROF.PONGTORN,,
RPE2611,PRINCIPLES AND METHODS OF TEACHING,2,W,13:30,15:20,,à¸ªà¸£à¸°à¸§à¹ˆà¸²à¸¢à¸™à¹‰à¸³ à¸à¸à¸—. ASST.PROF.PANYA; DR.PHAKAMAS,29-10-25,B
RPE2621,PRINCIPLES AND METHODS OF TEACHING,2,TH,13:30,15:20,GB 4,ASST.PROF.MONTEAN,18-10-25,B
RPE2701,PRINCIPLES AND METHODS OF TEACHING,2,W,7:30,9:20,FF,,28-10-25,A
RPE2711,PRINCIPLES AND METHODS OF TEACHING,2,M,9:30,11:20,GB 4,DR.PHAKAMAS,20-10-25,A
RPE2721,PRINCIPLES AND METHODS TEACHING,2,W,9:30,11:20,GB 4,ASST.PROF.KRITCHAYA,19-10-25,A
RPE2802,PRINCIPLES AND METHODS OF TEACHING MINOR,2,TU,11:30,13:20,SCB 301,DR.WIMONMARN,24-10-25,A
RPE2803,PRINCIPLES AND METHODS OF TEACHING,2,W,9:30,11:20,SCB 301,ASST.PROF.MONTEAN,,
RPE3301,PRINCIPLES OF EXERCISE PHYSIOLOGY,3,F,11:30,13:20,SCB 303,ASST.PROF.DR.CHANCHAI,24-10-25,B
RPE3303,PHYSICLE EDUCATION ACTIVES FOR THE EARLY,3,M,15:30,17:20,SCB 301,DR.WIMONMARN,19-10-25,A
RPE3401,PHYSICAL EDUCATION LEARNING MANAGEMENT,3,F,15:30,17:20,SCB 303,ASST.PROF.DR.CHANAWONG; ASST.PROF.DR.CHANCHAI; ASSOC.PROF.PONGTORN; ASST.PROF.KRITCHAYA; ASST.PROF.PANYA,,
RPE3501,PRINCIPLES AND METHODS OF TEACHING KRABI,2,TU,11:30,13:20,GB 4,ASSOC.PROF.PONGTORN,,
RPE3503,PRINCIPLES AND METHODS OF TEACHING THAI,2,TH,13:30,15:20,GB 4,ASSOC.PROF.PONGTORN,,
RPE3504,PRINCIPLES AND METHODS OF TEACHING TAKRAW,2,TH,13:30,15:20,GB 4,ASST.PROF.KRITCHAYA,,
RPE3505,PRINCIPLES AND METHODS OF COACHING TAKRAE,2,TH,15:30,17:20,GB 4,ASST.PROF.KRITCHAYA,,
RPE3601,PRINCIPLES AND METHODS OF TEACHING TENNIS,2,F,7:30,9:20,TC,ASST.PROF.PANYA,21-10-25,B
RPE3603,PRINCIPLES AND METHODS OF TEACHING DANCE,2,TU,15:30,17:20,SCB 301,ASST.PROF.DR.WANATPHONG,,
RPE3801,PRINCIPLES AND METHODS OF TEACHING SELF-,2,TH,9:30,11:20,GB 4,,,
RPE4305,BOY SCOUT AND GIRL - GUIDE,3,M,9:30,11:20,SBB 401,ASSOC.PROF.SOONTORN,16-10-25,A
RPE4601,PRINCIPLES AND METHODS OF TEACHING JUDO,2,W,13:30,15:20,GB 4,,,
RPE4605,PRINCIPLES AND METHODS OF TEACHING,2,M,15:30,17:20,GB 4,ASST.PROF.MONTEAN,29-10-25,A
RUS1011,,3,W,11:10,13:40,SK 1401,ASST.PROF.DR.SRIVARA,21-10-25,A
RUS1012,,3,TU,11:30,13:20,SWB 701,,24-10-25,A
RUS2011,,3,M,9:30,11:20,SBB 304,ASST.PROF.PALIT,16-10-25,A
RUS2012,,3,M,11:30,13:20,HUB1305,ASST.PROF.DR.SRIVARA,17-10-25,A
RUS2103,,3,W,9:30,11:20,HUB1305,,,
RUS2105,,3,F,9:30,11:20,HUB1303,,,
RUS2905,,3,F,13:30,15:20,HUB1303,,21-10-25,B
RUS3011,,3,TU,11:30,13:20,HUB1305,ASST.PROF.DR.SRIVARA,25-10-25,B
RUS3101,,3,TU,9:30,11:20,SWB 705,ASST.PROF.PALIT,22-10-25,A
RUS3103,,3,TH,9:30,11:20,SBB 305,,16-10-25,B
RUS3106,,3,TU,13:30,15:20,HUB1303,,,
RUS3410,,3,W,15:30,17:20,HUB1304,ASST.PROF.PALIT,19-10-25,B
RUS3412,,3,F,11:30,13:20,HUB1305,,24-10-25,B
RUS3503,,3,F,7:30,9:20,HUB1303,,21-10-25,B
RUS4011,,3,TH,11:30,13:20,SBB 303,,17-10-25,B
RUS4102,,3,M,11:30,13:20,SWB 505,,25-10-25,A
RUS4411,,3,M,15:30,17:20,HUB1304,ASST.PROF.PALIT,19-10-25,A
SBM2101,INTRODUCTION TO SERVICE BUSINESS,3,W,9:30,11:20,TCB 703,,29-10-25,A
SBM3200,INTRODUCTION TO HOTEL MANAGEMENT,3,TU,7:30,9:20,TCB 606 ATHIDEJ,,21-10-25,A
SBM3201,HOTEL BUSINESS COMMUNICATION,3,TU,11:30,13:20,TCB 606 ATHIDEJ,,25-10-25,B
SBM3202,FRONT OFFICE MANAGEMENT,3,TU,11:30,13:20,SBB 305,,26-10-25,B
SBM3204,FOOD AND BEVERAGE MANAGEMENT,3,W,13:30,15:20,TCB 507,,19-10-25,B
SBM3205,HOUSEKEEPING MANAGEMENT,3,W,7:30,9:20,SBB 307,ASST.PROF.DR.PEERAPAT,28-10-25,A
SBM3241,MANAGEMENT INFORMATION SYSTEM IN,3,W,13:30,15:20,VPB 402,,26-10-25,A
SBM3244,BUDGET CONTROL IN HOTEL BUSINESS,3,TU,13:30,15:20,SB507,,25-10-25,A
SBM3501,PRINCIPLE OF LOGISTICS AND SUPPLY CHAIN,3,M,9:30,11:20,VPB 302,,27-10-25,A
SBM3502,TRANSPORTATION MANAGEMENT,3,W,9:30,11:20,SB512,ASST.PROF.DR.TUSSANEE,21-10-25,B
SBM3504,INVENTORY MANAGEMENT,3,TU,9:30,11:20,SB 511,ASST.PROF.THAMMASAK,22-10-25,A
SBM3506,LAWS FOR LOGISTICS,3,F,17:30,19:20,SWB 506,,27-10-25,B
SBM3507,PURCHASING MANAGEMENT,3,M,13:30,15:20,SB508,ASST.PROF.THAMMASAK,18-10-25,A
SBM3508,SHIPPING MANAGEMENT,3,W,15:30,17:20,VKB 502,,20-10-25,A
SBM4103,RESEARCH METHODS IN SERVICE INDUSTRY,3,W,7:30,9:20,SB507,ASST.PROF.DR.TUSSANEE,25-10-25,B
SBM4201,HOTEL MANAGEMENT AND OPERATIONS 2,3,TH,9:30,11:20,TCB 605,ASST.PROF.DR.PEERAPAT,16-10-25,B
SBM4202,ORGANIZATION AND PERSONNEL IN HOTEL,3,M,7:30,9:20,VPB 502,,15-10-25,A
SBM4206,FOOD AND BEVERAGE SERVICE,3,TU,9:30,11:20,VPB 302,,26-10-25,A
SBM4242,SEMINAR IN HOTEL MANAGEMENT,3,TH,13:30,15:20,SBB 306,ASST.PROF.DR.PEERAPAT,18-10-25,B
SBM4246,KITCHEN AND SANITATION MANAGEMENT,3,M,9:30,11:20,VPB 502,,16-10-25,A
SBM4249,CATERING MANAGEMENT,3,TU,7:30,9:20,SBB 302,ASST.PROF.DR.PEERAPAT,15-10-25,B
SBM4510,PACKAGING MANAGEMENT,3,W,13:30,15:20,VKB 502,,20-10-25,B
SBM4520,AIRCRAFT GROUND HANDLING SERVICES,3,W,9:30,11:20,VKB 502,,22-10-25,B
SBM4527,CUSTOMS SYSTEM 1,3,TU,13:30,15:20,VKB 502,,21-10-25,B
SCI1001,,3,TU,11:30,13:20,SCL 205,ASST.PROF.PORNPUN; ASST.PROF.DR.PRANGSAI; DR.TUNYATHRON,24-10-25,A
SCI1002,,3,TH,7:30,9:20,SBB 308,DR.WACHIRACHAI; ASSOC.PROF.DR.SUKSAN,20-10-25,A
SCI1003,,3,M,11:30,13:20,SBB 401,ASST.PROF.PHITTAYA; ASST.PROF.PORNCHAI; ASST.PROF.PRAPAT; ASST.PROF.DR.WIPADA,17-10-25,A
SCI3001,,3,TU,11:30,13:20,SCL 805,DR.WICHIN; DR.SUTTIWAT; ASSOC.PROF.DR.APIWAT; DR.SUKIT,,
SCI4001,,3,TH,15:30,17:20,SCL 905,DR.WICHIN; DR.SMITH Y.I.; ASSOC.PROF.DR.TATIYA; ASST.PROF.DR.PATHARADANAI,,
SDM1001,DATA MANAGEMENT OF SOCIAL SCIENCE WITH,3,F,9:30,11:20,STB 102,ASST.PROF.DR.ORATHAI,21-10-25,B
SDM2001,CALCULUS FOR DATA SCIENCE MANAGEMENT,3,W,9:30,11:20,SCL 312,ASST.PROF.DR.WEERAWAT,,
SDM2002,DATA MANAGEMENT OF EXPERIMENTAL,3,W,9:30,11:20,SCL 301,DR.TUNYATHRON,29-10-25,A
SDM2003,NUMERICAL METHODS,3,M,9:30,11:20,SCL 311,ASST.PROF.DR.WEERAWAT,,
SDM2004,DETERMINISTIC OPERATIONS RESEARCH MODELS,3,M,9:30,11:20,STB 104,ASSOC.PROF.DR.NITIDETCH,,
SDM2101,DECISION SUPPORT SYSTEM,3,TU,9:30,11:20,SCL 301,,,
SDM2102,FOUNDATIONS OF PYTHON PROGRAMMING,3,W,13:30,15:20,SCL 311,ASST.PROF.DR.WEERAWAT,,
SDM2401,MANAGEMENT INFORMATION SYSTEM FOR DATA,3,M,11:30,13:20,STB 105,ASSOC.PROF.DR.NITIDETCH,,
SDM2402,PROJECT MANAGEMENT MODEL,3,TH,13:30,15:20,STB 102,ASST.PROF.DR.WEERAWAT,,
SDM2403,ALGORITHMS FOR OPTIMIZATION IN DATA SCIENCE,3,F,11:30,13:20,STB 102,ASSOC.PROF.DR.NITIDETCH,,
SDM3101,PROBABILISTIC OPERATIONS RESEARCH MODELS,3,F,13:30,15:20,SCL 312,,,
SDM3102,DATA MANAGEMENT WITH ADVANCED,3,TH,13:30,15:20,STB 104,ASST.PROF.DR.ORATHAI,,
SDM3103,INTRODUCTION TO MATHEMATICAL MODELING,3,F,9:30,11:20,SCL 312,ASST.PROF.DR.WEERAWAT,,
SDM3105,CATEGORICAL DATA ANALYSIS,3,M,13:30,15:20,STB 102,DR.WASANA,,
SDM3301,PROGRAMMING FOR STATISTICS AND DATA,3,F,9:30,11:20,SCL 311,ASST.PROF.DR.WARISA,,
SDM3402,PRODUCTION PLANNING AND CONTROL,3,M,13:30,15:20,STB 104,ASSOC.PROF.DR.NITIDETCH,,
SDM3403,LOGISTICS AND SUPPLY CHAIN MANAGEMENT,3,TU,13:30,15:20,STB 102,ASSOC.PROF.DR.NITIDETCH,,
SDM3404,QUALITY CONTROL MANAGEMENT,3,TH,9:30,11:20,SCL 311,DR.TUNYATHRON,,
SDM3501,PRINCIPLE OF INSURANCE,3,M,9:30,11:20,STB 102,DR.WASANA,,
SDM4901,SEMINAR,1,TH,9:30,11:20,STB 102,DR.WASANA,,
SDM4902,CURRENT ISSUES FOR BUSINESS AND OPERATIONS,3,TH,11:30,13:20,STB 102,DR.WASANA,,
SDM4903,CURRENT ISSUES FOR SCIENCE AND TECHNOLOGY,3,F,11:30,13:20,SCL 311,ASST.PROF.DR.JUTHARATH,,
SDM4904,CURRENT ISSUES FOR HUMANITIES AND SOCIAL,3,TU,11:30,13:20,STB 104,ASST.PROF.DR.ORATHAI,,
SDM4905,SPECIAL TOPICS IN DATA SCIENCE MANAGEMENT,3,TU,13:30,15:20,SCL 312,,,
SKT1001,SANSKRIT 1,3,W,13:30,15:20,SWB 504,ASST.PROF.DR.PORNCHAI,16-10-25,A
SOC1013,INTRODUCTION TO SOCIOLOGY,3,W,13:50,16:20,SK 1402,ASST.PROF.TITINAN,25-10-25,A
SOC2043,DEMOGRAPHY,3,TU,11:30,13:20,SBB 309,ASST.PROF.TITINAN,26-10-25,B
SOC2044,HUMAN ECOLOGY,3,M,13:30,15:20,SBB 307,ASST.PROF.NAPASAMON,18-10-25,A
SOC2063,INTRODUCTION TO SOCIAL WORK,3,F,7:30,9:20,SBB 304,ASSOC.PROF.DR.UDOMPORN,17-10-25,A
SOC2065,,3,M,7:30,9:20,SBB 303,ASSOC.PROF.DR.UDOMPORN,15-10-25,A
SOC2066,,3,W,9:30,11:20,BPB302,ASST.PROF.UKRIT,24-10-25,B
SOC3035,,3,TU,13:30,15:20,BPB302,ASST.PROF.UKRIT,21-10-25,A
SOC3067,,3,TH,7:30,9:20,SBB 303,ASSOC.PROF.DR.UDOMPORN,15-10-25,B
SOC3074,,3,W,13:30,15:20,BPB302,ASST.PROF.UKRIT,19-10-25,B
SOC3079,,3,W,7:30,9:20,SBB 310,ASSOC.PROF.DR.UDOMPORN,21-10-25,A
SOC3083,,3,M,9:30,11:20,HUB1519,ASST.PROF.NAPASAMON,16-10-25,A
SOC3091,,3,TU,15:30,17:20,SBB 309,ASST.PROF.TITINAN,26-10-25,A
SOC4068,,3,TU,13:30,15:20,BPB305,ASST.PROF.DR.PAKAPON,22-10-25,B
SOC4077,,3,TU,9:30,11:20,BPB301,ASST.PROF.NAPASAMON,18-10-25,B
SOC4083,,3,W,7:30,9:20,SBB 303,ASST.PROF.ANGELA,28-10-25,B
SOC4095,,3,M,13:30,15:20,SBB 303,ASST.PROF.ANGELA,,
SOC4096,,3,W,15:30,17:20,SWB 507,ASST.PROF.DR.PAKAPON,26-10-25,A
SPN1011,SPANISH FOR COMMUNICATION 1,3,TU,8:30,11:00,SK 1603,PROF.DR.SWANGWAN,19-10-25,B
SPN1012,SPANISH FOR COMMUNICATION 2,3,M,13:30,15:20,VPB 502,ASST.PROF.RATHAPORN,18-10-25,A
SPN2011,SPANISH FOR COMMUNICATION 3,3,W,9:30,11:20,HUB1304,ASST.PROF.DR.PRAIRIN,22-10-25,A
SPN2011,SPANISH FOR COMMUNICATION 3,3,W,11:30,12:30,HUB1304,ASST.PROF.DR.PRAIRIN,22-10-25,A
SPN2012,SPANISH FOR COMMUNICATION 4,3,M,9:30,11:20,HUB1304,ASST.PROF.DR.PRAIRIN,20-10-25,A
SPN2012,SPANISH FOR COMMUNICATION 4,3,M,11:30,13:20,HUB1304,ASST.PROF.DR.PRAIRIN,20-10-25,A
SPN2111,SPANISH LISTENING COMPREHENSION 1,3,M,11:30,13:20,SBB 304,ASST.PROF.RATHAPORN,,
SPN2121,SPANISH CONVERSATION 1,3,TH,15:30,17:20,HUB1304,,,
SPN2122,SPANISH CONVERSATION 2,3,M,7:30,9:20,HUB1304,,,
SPN2132,SPANISH READING COMPREHENSION 2,3,TH,9:30,11:20,HUB1305,ASST.PROF.DR.PRAIRIN,16-10-25,B
SPN3011,SPANISH FOR COMMUNICATION 5,3,TU,9:30,12:30,HUB1303,DR.CRISTINA G.,20-10-25,B
SPN3012,SPANISH FOR COMMUNICATION 6,3,TU,9:30,12:30,HUB1304 ALEJANDRA,,27-10-25,A
SPN3141,SPANISH WRITING 1,3,M,15:30,17:20,HUB1305,,19-10-25,A
SPN3301,,3,M,9:30,11:20,VPB 402,PROF.DR.SWANGWAN,16-10-25,A
SPN3501,,3,W,15:30,17:20,HUB1305,DR.CRISTINA G.,17-10-25,B
SPN3502,,3,TH,9:30,11:20,HUB1303,,16-10-25,B
SPN3901,,3,TH,7:30,9:20,HUB1305,,15-10-25,B
SPN4011,,3,W,7:30,10:30,SBB 301,,20-10-25,A
SPN4012,,3,TH,9:30,12:30,HUB1304,DR.CRISTINA G.,26-10-25,A
SPN4203,,3,W,9:30,11:20,HUB1303,DR.CRISTINA G.,17-10-25,B
SPN4312,,3,M,11:30,13:20,VPB 402,PROF.DR.SWANGWAN,17-10-25,A
SPN4501,,3,F,11:30,13:20,HUB1303,ASST.PROF.RATHAPORN,29-10-25,A
SPN4502,,3,TH,7:30,9:20,HUB1303,,15-10-25,B
SPR2101,ENGLISH FOR SPORT AND RECREATION 1,3,M,7:30,9:20,SCB 303,ASST.PROF.DR.WANATPHONG,27-10-25,A
SPR2103,APPLIED SPORT TECHNOLOGY IN SPORT AND,3,M,11:30,13:20,SCB 306,ASST.PROF.PANYA; ASST.PROF.WASSANA,,
SPR2104,HISTORY AND POLICY OF SPORT AND RECREATION,3,TU,13:30,15:20,SCB 307,ASSOC.PROF.DR.THANIDA; DR.WIMONMARN,,
SPR2106,BODY CONDITIONING FOR SPORT SCIENCE,3,TH,13:30,15:20,SCB 307,ASST.PROF.DR.ONCHULEE,,
SPR2107,"SPORT INJURY, PREVENTION AND FIRST AIDS",3,TH,9:30,11:20,SCB 304,ASST.PROF.DR.ONCHULEE,,
SPR3201,WORKSHOP FOR SPORT I,3,F,13:30,15:20,SCB 307,ASST.PROF.PANYA; ASST.PROF.DR.ONCHULEE,,
SPR4101,INTRODUCTION TO SPORT SCIENCE RESEARCH,3,TH,9:30,11:20,SCB 307,ASSOC.PROF.DR.THANIDA,,
SRM2201,CREATIVE MOVEMENT AND DANCE FOR HEALTH,2,TH,9:30,11:20,SCB 301,ASST.PROF.KORNSUANG; ASST.PROF.DR.WANATPHONG,,
SRM2204,SPORT AND RECREATION PROGRAM PLANNING,3,W,9:30,11:20,SCB 506,ASST.PROF.DR.WANATPHONG,,
SRM2301,MUSIC AND SINGING FOR SPORT AND RECREATION,3,TU,9:30,11:20,SCB 301,ASST.PROF.KORNSUANG,,
SRM2303,SPORT AND RECREATION INTERVENTION FOR,3,M,13:30,15:20,SCB 301,DR.WIMONMARN,,
SRM2305,SPORT AND RECREATION FOR SPECIAL NEEDS,3,W,13:30,15:20,SCB 303,ASST.PROF.DR.WANATPHONG,,
SRM2306,THAI CLASSICAL DANCE FOR HEALTH,3,F,9:30,11:20,SCB 301,ASST.PROF.KORNSUANG,,
SRM3301,INTRODUCTION TO THERAPEUTIC RECREATION,3,M,11:30,13:20,SCB 304,ASST.PROF.DR.WANATPHONG,,
STA1003,INTRODUCTION TO STATISTICS,3,M,13:30,15:20,SBB 502,ASST.PROF.DR.ORATHAI; ASST.PROF.DR.WEERAWAT,18-10-25,A
STA2003,PRINCIPLES OF STATISTICS,3,TH,13:30,15:20,SBB 502,ASST.PROF.DR.JUTHARATH; ASST.PROF.DR.WARISA,18-10-25,B
STA2004,INTRODUCTION TO STATISTICAL ANALYSIS,3,W,9:30,11:20,STB 102,DR.WASANA,26-10-25,B
STA2005,INTRODUCTION TO PROBABILITY AND ITS,3,W,9:30,11:20,SCL 311,ASST.PROF.DR.WARISA,24-10-25,B
STA2016,BUSINESS STATISTICS AND QUANTITATIVE,3,W,11:30,13:20,VPB 301,ASSOC.PROF.DR.NITIDETCH,28-10-25,B
STA2103,MATHEMATICS FOR STATISTICS,3,TU,9:30,11:20,SCL 311,ASST.PROF.DR.WARISA,,
STA2401,RESEARCH METHODOLOGY,3,TH,11:30,13:20,STB 104,ASST.PROF.DR.ORATHAI,,
STA3004,BIOSTATISTICS,3,M,11:30,13:20,STB 102,DR.WASANA,,
STA3005,DECISION THEORY,3,F,13:30,15:20,STB 102,DR.WASANA,,
STA3101,PROBABILITY THEORY I,3,TH,9:30,11:20,STB 104,ASST.PROF.DR.ORATHAI,,
STA3102,PROBABILITY THEORY II,3,TU,13:30,15:20,SCL 311,ASST.PROF.DR.WARISA,,
STA3301,REGRESSION ANALYSIS,3,M,9:30,11:20,SCL 301,ASST.PROF.DR.WARISA,,
STA3302,INTRODUCTION TO EXPERIMENTAL DESIGN,3,TU,13:30,15:20,SCL 301,DR.TUNYATHRON,,
STA3303,NONPARAMETRIC STATISTICS,3,TH,9:30,11:20,STB 105,ASST.PROF.DR.JUTHARATH,,
STA3501,STATISTICAL INSURANCE,3,W,13:30,15:20,STB 102,DR.WASANA,,
STA3504,MATHEMATICAL MODELS FOR INVESTMENT,3,M,13:30,15:20,SCL 311,DR.TUNYATHRON,,
STA4101,THEORY OF STATISTICS I,3,TU,13:30,15:20,STB 105,ASST.PROF.DR.JUTHARATH,,
STA4102,THEORY OF STATISTICS II,3,TH,13:30,15:20,SCL 311,DR.TUNYATHRON,,
STA4303,SAMPLE SURVEY,3,TU,9:30,11:20,STB 105,ASST.PROF.DR.JUTHARATH,,
STA4305,STATISTICAL QUALITY CONTROL,3,M,11:30,13:20,SCL 311,DR.TUNYATHRON,,
STA4307,MULTIVARIATE STATISTICAL ANALYSIS,3,TU,9:30,11:20,STB 104,ASST.PROF.DR.ORATHAI,,
STA4406,INTRODUCTION TO RESEARCH AND,3,W,13:30,15:20,STB 105,ASST.PROF.DR.JUTHARATH,,
STA4407,STATISTICAL PACKAGE,3,W,13:30,15:20,STB 105,ASST.PROF.DR.JUTHARATH,,
